Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0,008;5;;60rounds;Yes;Yes;2;0,57457;0,8051;0,1791;0,37239;1,37967;SimpleAgent@3116;SimpleAgent@3117;0.6077822994724837;0.8516476117832331;0.5745668590331533;0.8051048767463028;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,007;4;;60rounds;Yes;Yes;2;0,78146;0,95873;0;0;1,74019;Group29_BoaParty@3118;SimpleAgent@3119;1.0;0.8151053951696905;0.9587257527472772;0.7814625335524283;0.9587257527472772;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,012;5;;60rounds;Yes;Yes;2;0,57457;0,8051;0,1791;0,37239;1,37967;SimpleAgent@3120;Group29_BoaParty@3121;0.6077822994724837;0.8516476117832331;0.5745668590331533;0.8051048767463028;0.0;0.8051048767463028;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;3;;60rounds;Yes;Yes;2;0,79252;0,97229;0;0;1,76481;Group29_BoaParty@3122;Group29_BoaParty@3123;1.0;0.8151053951696905;0.9722909920997126;0.7925196333353667;0.9722909920997126;0.7925196333353667;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,012;5;;60rounds;Yes;Yes;2;0,48997;0,8897;0,28605;0,28605;1,37967;SimpleAgent@3124;SimpleAgent@3125;0.9411329008630686;0.5182970103926483;0.8896997744932428;0.48997196128621334;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,024;13;;60rounds;Yes;Yes;2;0,43788;0,79511;0,25564;0,25564;1,23299;Group29_BoaParty@3126;SimpleAgent@3127;0.9411329008630686;0.5182970103926483;0.7951124051919908;0.43788117720589237;0.7951124051919908;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,004;2;;60rounds;Yes;Yes;2;0,46261;0,71776;0,36869;0,53045;1,18037;SimpleAgent@3128;Group29_BoaParty@3129;0.46915204320976794;0.7279179148349934;0.46260651331127445;0.7177621272941275;0.0;0.7177621272941275;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,004;2;;60rounds;Yes;Yes;2;0,80373;0,98605;0;0;1,78978;Group29_BoaParty@3130;Group29_BoaParty@3131;1.0;0.8151053951696905;0.9860481692593485;0.8037331826604911;0.9860481692593485;0.8037331826604911;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;3;;60rounds;Yes;Yes;2;0,64823;0,68376;0,26116;0,34183;1,33198;SimpleAgent@3132;SimpleAgent@3133;0.6667012027811694;0.7032434193947121;0.6482275738861749;0.683757241930879;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,006;3;;60rounds;Yes;Yes;2;0,79252;0,97229;0;0;1,76481;Group29_BoaParty@3134;SimpleAgent@3135;1.0;0.8151053951696905;0.9722909920997126;0.7925196333353667;0.9722909920997126;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
